ID PREVISION SIC;CODIGO PROTOCOLO;NOMBRE;PROGRAMACION;PERIODICIDAD;FECHA;MES;N SEMANA;CODIGO ESPECIALIDAD;ESPECIALIDAD;HORAS;TIPO;ESTADO
439297;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;52;M-GASFITERIA;25;INTERNA;
439298;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;52;M-GASFITERIA;25;INTERNA;
439299;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;52;M-GASFITERIA;25;INTERNA;
439300;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;52;M-GASFITERIA;25;INTERNA;
439301;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;52;M-GASFITERIA;25;INTERNA;
439302;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;52;M-GASFITERIA;25;INTERNA;
439303;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;52;M-GASFITERIA;25;INTERNA;
439304;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;52;M-GASFITERIA;25;INTERNA;
439305;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;52;M-GASFITERIA;25;INTERNA;
439306;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;52;M-GASFITERIA;25;INTERNA;
439307;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;52;M-GASFITERIA;25;INTERNA;
439308;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;52;M-GASFITERIA;25;INTERNA;
439309;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;52;M-GASFITERIA;25;INTERNA;
439310;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;52;M-GASFITERIA;25;INTERNA;
439311;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;52;M-GASFITERIA;25;INTERNA;
439312;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;52;M-GASFITERIA;25;INTERNA;
439313;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;52;M-GASFITERIA;25;INTERNA;
439314;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;52;M-GASFITERIA;25;INTERNA;
439315;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;52;M-GASFITERIA;25;INTERNA;
439316;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;52;M-GASFITERIA;25;INTERNA;
439317;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;52;M-GASFITERIA;25;INTERNA;
439318;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;52;M-GASFITERIA;25;INTERNA;
439319;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;52;M-GASFITERIA;25;INTERNA;
439320;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;52;M-GASFITERIA;25;INTERNA;
439321;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;52;M-GASFITERIA;25;INTERNA;
439322;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;52;M-GASFITERIA;25;INTERNA;
439323;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;52;M-GASFITERIA;25;INTERNA;
439324;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;52;M-GASFITERIA;25;INTERNA;
439325;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;52;M-GASFITERIA;25;INTERNA;
439326;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;52;M-GASFITERIA;25;INTERNA;
439327;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;52;M-GASFITERIA;25;INTERNA;
439328;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;52;M-GASFITERIA;25;INTERNA;
439329;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;52;M-GASFITERIA;25;INTERNA;
439330;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;52;M-GASFITERIA;25;INTERNA;
439331;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;52;M-GASFITERIA;25;INTERNA;
439332;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;52;M-GASFITERIA;25;INTERNA;
439333;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;52;M-GASFITERIA;25;INTERNA;
439334;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;52;M-GASFITERIA;25;INTERNA;
439335;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;52;M-GASFITERIA;25;INTERNA;
439336;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;52;M-GASFITERIA;25;INTERNA;
439337;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;52;M-GASFITERIA;25;INTERNA;
439338;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;52;M-GASFITERIA;25;INTERNA;
439339;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;52;M-GASFITERIA;25;INTERNA;
439340;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;52;M-GASFITERIA;25;INTERNA;
439341;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;52;M-GASFITERIA;25;INTERNA;
439342;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;52;M-GASFITERIA;25;INTERNA;
439343;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;52;M-GASFITERIA;25;INTERNA;
439344;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;52;M-GASFITERIA;25;INTERNA;
439345;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;52;M-GASFITERIA;25;INTERNA;
439346;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;52;M-GASFITERIA;25;INTERNA;
439347;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;52;M-GASFITERIA;25;INTERNA;
439348;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;52;M-GASFITERIA;25;INTERNA;
439349;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;52;M-GASFITERIA;25;INTERNA;
439350;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;52;M-GASFITERIA;25;INTERNA;
439351;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;52;M-GASFITERIA;25;INTERNA;
439352;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;52;M-GASFITERIA;25;INTERNA;
439353;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;52;M-GASFITERIA;25;INTERNA;
439354;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;52;M-GASFITERIA;25;INTERNA;
439355;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;52;M-GASFITERIA;25;INTERNA;
439356;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;52;M-GASFITERIA;25;INTERNA;
439357;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;52;M-GASFITERIA;25;INTERNA;
439358;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;52;M-GASFITERIA;25;INTERNA;
439359;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;52;M-GASFITERIA;25;INTERNA;
439360;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;52;M-GASFITERIA;25;INTERNA;
439361;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;52;M-GASFITERIA;25;INTERNA;
439362;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;52;M-GASFITERIA;25;INTERNA;
439363;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;52;M-GASFITERIA;25;INTERNA;
439364;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;52;M-GASFITERIA;25;INTERNA;
439365;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;52;M-GASFITERIA;25;INTERNA;
439366;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;52;M-GASFITERIA;25;INTERNA;
439367;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;52;M-GASFITERIA;25;INTERNA;
439368;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;52;M-GASFITERIA;25;INTERNA;
439369;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;52;M-GASFITERIA;25;INTERNA;
439370;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;52;M-GASFITERIA;25;INTERNA;
439371;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;52;M-GASFITERIA;25;INTERNA;
439372;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;52;M-GASFITERIA;25;INTERNA;
439373;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;52;M-GASFITERIA;25;INTERNA;
439374;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;52;M-GASFITERIA;25;INTERNA;
439375;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;52;M-GASFITERIA;25;INTERNA;
439376;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;52;M-GASFITERIA;25;INTERNA;
439377;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;52;M-GASFITERIA;25;INTERNA;
439378;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;52;M-GASFITERIA;25;INTERNA;
439379;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;52;M-GASFITERIA;25;INTERNA;
439380;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;52;M-GASFITERIA;25;INTERNA;
439381;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;52;M-GASFITERIA;25;INTERNA;
439382;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;52;M-GASFITERIA;25;INTERNA;
439383;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;52;M-GASFITERIA;25;INTERNA;
439384;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;52;M-GASFITERIA;25;INTERNA;
439385;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;52;M-GASFITERIA;25;INTERNA;
439386;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;52;M-GASFITERIA;25;INTERNA;
439387;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;52;M-GASFITERIA;25;INTERNA;
439388;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;52;M-GASFITERIA;25;INTERNA;
439389;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;52;M-GASFITERIA;25;INTERNA;
439390;IB24;Rociadores Automáticos PCI;MANTENIMIENTO TRIMESTRAL;"Mensual ; Cada 3mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;52;M-GASFITERIA;25;INTERNA;
439478;IB29;Hidrante;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de junio; Cada semana 3: Lun(M)";15-06-26;junio;24;52;M-GASFITERIA;24;INTERNA;
439479;IB29;Hidrante;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de junio; Cada semana 3: Lun(M)";14-12-26;diciembre;50;52;M-GASFITERIA;24;INTERNA;
439480;IB29;Hidrante;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de junio; Cada semana 3: Lun(M)";15-06-26;junio;24;52;M-GASFITERIA;24;INTERNA;
439481;IB29;Hidrante;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de junio; Cada semana 3: Lun(M)";14-12-26;diciembre;50;52;M-GASFITERIA;24;INTERNA;
439482;IB29;Hidrante;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de junio; Cada semana 3: Lun(M)";15-06-26;junio;24;52;M-GASFITERIA;24;INTERNA;
439483;IB29;Hidrante;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de junio; Cada semana 3: Lun(M)";14-12-26;diciembre;50;52;M-GASFITERIA;24;INTERNA;
439484;IB29;Hidrante;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de junio; Cada semana 3: Lun(M)";15-06-26;junio;24;52;M-GASFITERIA;24;INTERNA;
439485;IB29;Hidrante;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de junio; Cada semana 3: Lun(M)";14-12-26;diciembre;50;52;M-GASFITERIA;24;INTERNA;
439486;IB29;Hidrante;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de junio; Cada semana 3: Lun(M)";15-06-26;junio;24;52;M-GASFITERIA;24;INTERNA;
439487;IB29;Hidrante;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de junio; Cada semana 3: Lun(M)";14-12-26;diciembre;50;52;M-GASFITERIA;24;INTERNA;
439488;IB29;Hidrante;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de junio; Cada semana 3: Lun(M)";15-06-26;junio;24;52;M-GASFITERIA;24;INTERNA;
439489;IB29;Hidrante;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de junio; Cada semana 3: Lun(M)";14-12-26;diciembre;50;52;M-GASFITERIA;24;INTERNA;
439490;IB29;Hidrante;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de junio; Cada semana 3: Lun(M)";15-06-26;junio;24;52;M-GASFITERIA;24;INTERNA;
439491;IB29;Hidrante;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de junio; Cada semana 3: Lun(M)";14-12-26;diciembre;50;52;M-GASFITERIA;24;INTERNA;
439492;IB29;Hidrante;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de junio; Cada semana 3: Lun(M)";15-06-26;junio;24;52;M-GASFITERIA;24;INTERNA;
439493;IB29;Hidrante;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de junio; Cada semana 3: Lun(M)";14-12-26;diciembre;50;52;M-GASFITERIA;24;INTERNA;
